PC1,PC2,PC3,PC4,PC5
0.8882834276128282,0.8826456224809315,0.7556926911351058,0.484298840617097,0.04694326599768264
-0.6931597358948414,-1.0243555149202577,-0.0220070056928895,0.4437658145342264,-0.3063061284625815
-0.5127489741059491,1.3811697798349711,0.10505229629091137,1.1857651282918138,-0.11743355192091987
-0.6033906961104635,-0.2875271519724507,-0.9464688916865877,0.41105396407530564,0.4945671734009082
-1.8704141234454592,0.08719238146399799,-0.41428159983381735,-0.5003484074620815,0.900283257774754
-1.5760624863492074,1.222261497323461,1.3648323596780778,2.044304768160592,0.00154771833056881
0.727491350144726,0.680476318037046,0.7014992289557893,-0.5383080648606852,-0.1478451349643634
0.892031544036967,0.8190265310281218,-0.24494811619251114,2.1062833007774437,0.8672064468948079
0.20518832287595565,-2.592624100521623,2.1558720188973663,-0.13355876730308422,1.2736778554933186
0.008322377019708713,-0.4458711661328881,0.7341522034640144,-2.3100729408755165,2.4059478788871416
-1.3227128638664578,0.3045621349642512,-2.10408185438305,-1.4785769539712568,-0.4673349722903752
2.1316740271067536,0.5947985191857622,-0.4538068891215327,0.608885165168265,0.3223534108918874
-0.39684483297854556,-0.08043013369736224,-2.1621434797760206,0.5591304658073704,-1.2700304621805871
-0.8969847258259259,-0.32837039271160834,-1.2261532997977995,-0.7174196503835852,-0.5246672803387553
0.7495660778289113,-0.572235351147154,-1.8054898699269692,-1.743310626788541,-1.4304809966524559
-1.060475550270851,0.5362552085675033,-0.36516403957262344,-0.7678124152528683,0.5786282851629831
-0.9538295862938271,0.2571666873892404,-0.1759312207668833,0.021369855378473444,-1.1996059986917667
2.8825774776571516,0.9524989621369045,1.1435749590757083,0.3447780102987589,0.13500756638592287
-1.2236860202429176,-1.3321611420050592,-0.07470947224667068,-0.4139857753196589,-1.297303895802955
0.09147936406050645,-0.971113941833896,-0.3807403154228985,-0.11282610525059923,-1.3148523999466801
2.54137789122769,0.222409684859082,-0.2619332211034484,0.38276753262897256,-0.37851775509312596
-0.618278061223561,1.1904532007711413,1.037823141265565,0.6736384753350458,-0.7531444360530348
-0.9686226467633606,-1.3491655848079074,-0.5319832761869758,-1.3086426168372216,0.022148343638803972
1.5066359495402533,1.617630588570515,1.5812188419379722,-2.080573031461292,0.17176278442177556
3.473091305206462,1.7329626841654178,2.1089576619138315,-1.452658046418688,-0.9205417488600462
-1.1061909204500462,0.15836976950152742,-0.4510410540902234,-0.1706710231579313,-1.0881059768029642
-1.591199069268244,0.3925181499294214,0.0737949384394538,0.6977580987824702,-0.49637228270943523
0.09960067941850323,-0.3408796818638661,0.9086175526183253,-0.1393020338839545,1.5391566081526458
0.39198075043365826,-0.7594487233592923,-0.003912483310200253,-1.468240244783333,0.4937704366755914
1.4244127539326847,-0.5140227255999488,-0.8075184768024389,-0.7803453905626552,-0.13990664594087274
2.050394260329033,-1.7050286365569665,-0.030417601797858636,-0.6897523959092082,0.4455449896601554
-0.6797056732821017,0.9627486216305626,0.28096562445844897,1.8622824654345518,-1.929328938726937
0.2971532716277134,0.9823268026682505,-0.14513067823143724,1.0622582132806189,-3.2089935715227487
1.8450961176895915,1.381309760152043,1.9812305705893056,0.8475091251767553,-0.5805534095914119
-1.659058519532155,0.7157937105091575,0.826368690839941,-1.7048019850289668,1.380259145032082
-0.38362746913446155,-1.509219436394004,-0.17065501256258495,-1.0640204624506704,3.150424841257096
0.872634150162349,-0.7272059520143268,0.1836934172086417,1.0941076892287775,0.9157912066128282
-1.617475759514929,0.12469088807994477,0.12820486673801748,0.1243669630557584,0.9489793962592642
-0.1667614544490191,-1.6105215069551442,-0.9501269130416364,-1.0488598288230124,-1.0088450840638228
-0.20418963275148136,-1.9207743215626691,-0.26146171970905885,0.5775734786991154,1.1804479002211645
-3.7337993781747327,1.1286452903605104,-0.976478598509912,-0.17915471347772122,1.5816327494611016
-2.2147207924693646,1.3677315647348378,-0.28104633707522075,-0.16742266514496618,0.7745933499881205
-0.5198775275865121,0.7377399195055993,-0.6225475008334695,0.26279685692233296,1.256305338302719
1.2649260445608461,-1.27496830540268,-0.595478707732677,-0.02055862399739133,0.3992135746125894
-1.0576353144508892,0.1518339818719329,0.8699792040898304,-0.6891222889572934,-0.6169225660902509
0.3557335275279577,-0.24378690047153967,-0.34261654583049644,0.59228533181308,0.21216513439106882
0.5058235535425684,1.3300070598620855,1.257122255015985,-0.3088100147657901,1.0808506842318233
-1.186267141610271,-0.9384755257795941,-1.1687553249849698,-0.4930132735675783,-1.3277448529014433
-1.4627468280147244,0.7505036766609212,1.832581712102071,0.12692896503384304,2.374063003652262
-1.2881928109115923,1.3423505236561857,0.6276671519308572,0.4010562814707654,0.006586068346584659
0.2910593156295898,-0.8119866002835766,-0.16966232896148983,0.6679524238483032,1.4140402253791777
-1.9112962685364117,2.152977098579365,1.430322945328671,0.6098627552159304,0.3272102923405576
1.3851180860472867,-0.4033999554066805,-0.3850174740190953,-0.555085374646708,0.5938584565551811
-1.4084985116993205,0.9710410715454988,0.025215953799804635,0.6911497692555632,1.8333093975682964
-2.2584970796726425,-0.6542641432109663,-0.8852096217601627,0.5949067117906954,0.408373631482843
-0.945822046096216,0.6910490124774434,0.45194519991210097,0.3605210562400521,-0.7400156124551801
1.7325706766414373,0.7252601718915906,2.7771871737803218,0.18763973428890418,0.3771182073744467
1.8459298193235367,1.5886039976408484,-1.4743818572985112,-0.5606315195353144,1.1877806500649946
-0.7762787665217536,2.723350002910374,-0.14035835908350908,1.185305764535772,-0.44062861868520253
-1.746354056145741,-1.353173938359697,-0.20978009431956948,0.43065819652549736,-1.5974717283161328
-1.5107487554900119,-1.5946439587739534,-1.2265922075644675,-0.5858573788962683,-0.08443202870086951
1.059500424814817,2.7986335070120036,-0.035373680156772495,0.07979401799586293,-1.3657846393349218
1.4788179746929206,0.10427549371734596,-0.732143405425281,-1.264285263749354,-0.9336119202168132
1.3424702640853055,1.6674543662558636,0.24541921351654197,-0.35102554896975485,-0.874320890355837
-1.342894551105446,-1.550012083963169,0.9873530250657485,0.3263634453874653,-1.0737831449420332
1.1781305089452916,0.576433560126589,-0.6191253183412302,0.24957930499335557,0.7958596579040088
0.3417080277306059,0.7769003076561476,-0.11194745671962518,-0.23492791186173817,0.05168794679919466
0.2807272738025847,-0.15137906352652894,-1.7625305122556707,0.17653931473173873,-1.7745839419269367
2.3385568794256204,-0.1342903045454335,1.8012240761540368,0.20277543643550405,1.2091069231597151
0.08796380347641174,0.08647571718589392,-0.9008238095258627,-0.09791917637346771,1.5318437455391238
-0.3205632422437355,-0.8864556541961156,-0.7355433370769784,0.845304342996711,-0.9007923086111448
-1.787701247608569,-0.4378793260662299,0.9763969773693281,-0.43010530724767354,2.4691074941116207
-1.522046043913181,0.932158994076359,-1.2141639214977133,0.5610548348331299,0.05807178403946257
1.0941422567137031,-0.8242815466690745,0.46573590458859393,-0.47437710291726914,1.1383346816526163
-1.081255694219676,-0.792811700569668,2.8959133066562983,1.2866380516095393,0.21491811960642132
-0.5432631045552152,0.5328984606992668,1.294916511821541,2.0641231194497935,0.30850422600111466
-0.520108969446514,-0.039594130195262596,-0.5812701946964902,-0.9013757322329393,0.25094796596718333
-0.8282421783007848,-1.4255735266083729,0.3299034731322923,0.0007976414560090239,-0.711331497662232
1.4264187657721576,1.334992687219596,0.4049780741769942,-0.15180900243134804,0.9025705542258896
0.9258558564305805,-1.4151482923881937,1.1685132084736278,-0.0017025723557861595,-0.17707141405934712
-1.1179135858807567,-0.06615358754431114,2.0764256469449385,-0.4175225948198557,1.2826412352289687
0.37839161085904266,2.4903310977369917,-0.6745309528710314,-0.7672809429747387,0.08848856649560213
-0.5457236879311537,0.7484196167647326,-0.667213959775777,-1.6608770603491578,-0.8866498934119718
1.72979449635327,1.1966314223332122,-0.2822283221668196,0.19095925526910512,-0.5484564954794348
0.9776703820365011,-1.0860204693355342,1.882397029168253,-2.069323441412208,-0.9206641675393588
1.5413863937397696,0.06612649891085043,0.09151960938470396,-1.4423506621833642,-0.9316135546476845
1.1442321793584496,-1.4778508503845909,-1.4165115401814725,-0.8125426141478944,-0.13695332548313796
-0.5358722006566633,1.910567733208562,0.8925560230784149,-1.6741319644276602,1.49595158025544
1.7841932416396329,-0.614866680731034,-0.20465054062696295,0.04575502662896462,0.20714701423595325
-1.1011552220343706,-0.9414760356906917,-0.8483632430152878,1.2975451205044903,0.40798932615587846
-0.2703218865449912,0.9878532533253183,-1.037311928122139,1.3347456095032575,1.7357960911122592
1.0050500437850314,-1.0084889220658764,-1.2076038751332208,-0.7038722419158996,-0.6754106591391942
1.9673152898138626,2.603270798891687,1.6021328464525095,0.35531657014878887,-1.8644828422260031
-1.6600475515823574,-0.7439462600264888,-1.309777791024366,-0.9177470065196149,0.08882987956715498
3.7408799826319448,-0.5690544464513059,1.2667909513708504,0.046536100163100835,-0.0717967885192998
1.3696259629337009,-0.9468558369344429,-0.46184043465761687,-1.9627797188871403,-2.2699765474525386
